# depth maps
# file: 'rgbd_dataset_freiburg3_walking_rpy.bag'
# timestamp filename
1341846654.503091 depth/1341846654.503091.png
1341846654.539108 depth/1341846654.539108.png
1341846654.570069 depth/1341846654.570069.png
1341846654.606043 depth/1341846654.606043.png
1341846654.638000 depth/1341846654.638000.png
1341846654.670166 depth/1341846654.670166.png
1341846654.706036 depth/1341846654.706036.png
1341846654.738510 depth/1341846654.738510.png
1341846654.774064 depth/1341846654.774064.png
1341846654.806058 depth/1341846654.806058.png
1341846654.838075 depth/1341846654.838075.png
1341846654.874148 depth/1341846654.874148.png
1341846654.906219 depth/1341846654.906219.png
1341846654.938228 depth/1341846654.938228.png
1341846654.974953 depth/1341846654.974953.png
1341846655.006139 depth/1341846655.006139.png
1341846655.042254 depth/1341846655.042254.png
1341846655.074196 depth/1341846655.074196.png
1341846655.106160 depth/1341846655.106160.png
1341846655.142081 depth/1341846655.142081.png
1341846655.174069 depth/1341846655.174069.png
1341846655.206142 depth/1341846655.206142.png
1341846655.242089 depth/1341846655.242089.png
1341846655.274224 depth/1341846655.274224.png
1341846655.310187 depth/1341846655.310187.png
1341846655.342255 depth/1341846655.342255.png
1341846655.374151 depth/1341846655.374151.png
1341846655.410216 depth/1341846655.410216.png
1341846655.442304 depth/1341846655.442304.png
1341846655.474216 depth/1341846655.474216.png
1341846655.510288 depth/1341846655.510288.png
1341846655.542648 depth/1341846655.542648.png
1341846655.578140 depth/1341846655.578140.png
1341846655.642371 depth/1341846655.642371.png
1341846655.678160 depth/1341846655.678160.png
1341846655.710088 depth/1341846655.710088.png
1341846655.748071 depth/1341846655.748071.png
1341846655.810259 depth/1341846655.810259.png
1341846655.846282 depth/1341846655.846282.png
1341846655.910400 depth/1341846655.910400.png
1341846655.946256 depth/1341846655.946256.png
1341846655.979327 depth/1341846655.979327.png
1341846656.014947 depth/1341846656.014947.png
1341846656.046812 depth/1341846656.046812.png
1341846656.078726 depth/1341846656.078726.png
1341846656.114264 depth/1341846656.114264.png
1341846656.146178 depth/1341846656.146178.png
1341846656.178171 depth/1341846656.178171.png
1341846656.214143 depth/1341846656.214143.png
1341846656.246135 depth/1341846656.246135.png
1341846656.282954 depth/1341846656.282954.png
1341846656.314271 depth/1341846656.314271.png
1341846656.346112 depth/1341846656.346112.png
1341846656.382235 depth/1341846656.382235.png
1341846656.414261 depth/1341846656.414261.png
1341846656.446203 depth/1341846656.446203.png
1341846656.482286 depth/1341846656.482286.png
1341846656.519722 depth/1341846656.519722.png
1341846656.582258 depth/1341846656.582258.png
1341846656.614265 depth/1341846656.614265.png
1341846656.650021 depth/1341846656.650021.png
1341846656.682091 depth/1341846656.682091.png
1341846656.714232 depth/1341846656.714232.png
1341846656.750052 depth/1341846656.750052.png
1341846656.782782 depth/1341846656.782782.png
1341846656.818318 depth/1341846656.818318.png
1341846656.824455 depth/1341846656.824455.png
1341846656.856242 depth/1341846656.856242.png
1341846656.892060 depth/1341846656.892060.png
1341846656.924110 depth/1341846656.924110.png
1341846656.956121 depth/1341846656.956121.png
1341846656.992136 depth/1341846656.992136.png
1341846657.024125 depth/1341846657.024125.png
1341846657.057054 depth/1341846657.057054.png
1341846657.092054 depth/1341846657.092054.png
1341846657.124040 depth/1341846657.124040.png
1341846657.156038 depth/1341846657.156038.png
1341846657.192107 depth/1341846657.192107.png
1341846657.224218 depth/1341846657.224218.png
1341846657.292212 depth/1341846657.292212.png
1341846657.354939 depth/1341846657.354939.png
1341846657.386628 depth/1341846657.386628.png
1341846657.418121 depth/1341846657.418121.png
1341846657.454750 depth/1341846657.454750.png
1341846657.486682 depth/1341846657.486682.png
1341846657.522168 depth/1341846657.522168.png
1341846657.554081 depth/1341846657.554081.png
1341846657.586088 depth/1341846657.586088.png
1341846657.622221 depth/1341846657.622221.png
1341846657.654170 depth/1341846657.654170.png
1341846657.686544 depth/1341846657.686544.png
1341846657.722092 depth/1341846657.722092.png
1341846657.754125 depth/1341846657.754125.png
1341846657.790088 depth/1341846657.790088.png
1341846657.822105 depth/1341846657.822105.png
1341846657.853984 depth/1341846657.853984.png
1341846657.890007 depth/1341846657.890007.png
1341846657.922626 depth/1341846657.922626.png
1341846657.954202 depth/1341846657.954202.png
1341846657.990155 depth/1341846657.990155.png
1341846658.022430 depth/1341846658.022430.png
1341846658.090257 depth/1341846658.090257.png
1341846658.122380 depth/1341846658.122380.png
1341846658.158149 depth/1341846658.158149.png
1341846658.190110 depth/1341846658.190110.png
1341846658.226219 depth/1341846658.226219.png
1341846658.258148 depth/1341846658.258148.png
1341846658.290035 depth/1341846658.290035.png
1341846658.326250 depth/1341846658.326250.png
1341846658.358259 depth/1341846658.358259.png
1341846658.390232 depth/1341846658.390232.png
1341846658.426311 depth/1341846658.426311.png
1341846658.458177 depth/1341846658.458177.png
1341846658.494188 depth/1341846658.494188.png
1341846658.526331 depth/1341846658.526331.png
1341846658.558172 depth/1341846658.558172.png
1341846658.594241 depth/1341846658.594241.png
1341846658.626113 depth/1341846658.626113.png
1341846658.658254 depth/1341846658.658254.png
1341846658.694152 depth/1341846658.694152.png
1341846658.726171 depth/1341846658.726171.png
1341846658.762111 depth/1341846658.762111.png
1341846658.794239 depth/1341846658.794239.png
1341846658.826180 depth/1341846658.826180.png
1341846658.862228 depth/1341846658.862228.png
1341846658.894181 depth/1341846658.894181.png
1341846658.962266 depth/1341846658.962266.png
1341846658.994224 depth/1341846658.994224.png
1341846659.030704 depth/1341846659.030704.png
1341846659.062077 depth/1341846659.062077.png
1341846659.094118 depth/1341846659.094118.png
1341846659.130382 depth/1341846659.130382.png
1341846659.162558 depth/1341846659.162558.png
1341846659.198742 depth/1341846659.198742.png
1341846659.231567 depth/1341846659.231567.png
1341846659.263566 depth/1341846659.263566.png
1341846659.300028 depth/1341846659.300028.png
1341846659.331305 depth/1341846659.331305.png
1341846659.363246 depth/1341846659.363246.png
1341846659.399375 depth/1341846659.399375.png
1341846659.431170 depth/1341846659.431170.png
1341846659.466620 depth/1341846659.466620.png
1341846659.499402 depth/1341846659.499402.png
1341846659.530357 depth/1341846659.530357.png
1341846659.566587 depth/1341846659.566587.png
1341846659.598137 depth/1341846659.598137.png
1341846659.630900 depth/1341846659.630900.png
1341846659.666425 depth/1341846659.666425.png
1341846659.698248 depth/1341846659.698248.png
1341846659.734192 depth/1341846659.734192.png
1341846659.766436 depth/1341846659.766436.png
1341846659.798133 depth/1341846659.798133.png
1341846659.834088 depth/1341846659.834088.png
1341846659.867204 depth/1341846659.867204.png
1341846659.898139 depth/1341846659.898139.png
1341846659.934296 depth/1341846659.934296.png
1341846659.966363 depth/1341846659.966363.png
1341846660.002275 depth/1341846660.002275.png
1341846660.034624 depth/1341846660.034624.png
1341846660.066219 depth/1341846660.066219.png
1341846660.102254 depth/1341846660.102254.png
1341846660.140334 depth/1341846660.140334.png
1341846660.202345 depth/1341846660.202345.png
1341846660.234687 depth/1341846660.234687.png
1341846660.270181 depth/1341846660.270181.png
1341846660.302338 depth/1341846660.302338.png
1341846660.334369 depth/1341846660.334369.png
1341846660.370232 depth/1341846660.370232.png
1341846660.402007 depth/1341846660.402007.png
1341846660.438074 depth/1341846660.438074.png
1341846660.470203 depth/1341846660.470203.png
1341846660.502267 depth/1341846660.502267.png
1341846660.538044 depth/1341846660.538044.png
1341846660.570303 depth/1341846660.570303.png
1341846660.602161 depth/1341846660.602161.png
1341846660.638872 depth/1341846660.638872.png
1341846660.670374 depth/1341846660.670374.png
1341846660.706500 depth/1341846660.706500.png
1341846660.738253 depth/1341846660.738253.png
1341846660.770130 depth/1341846660.770130.png
1341846660.806152 depth/1341846660.806152.png
1341846660.838352 depth/1341846660.838352.png
1341846660.870839 depth/1341846660.870839.png
1341846660.906381 depth/1341846660.906381.png
1341846660.938099 depth/1341846660.938099.png
1341846660.974156 depth/1341846660.974156.png
1341846661.007097 depth/1341846661.007097.png
1341846661.038247 depth/1341846661.038247.png
1341846661.074075 depth/1341846661.074075.png
1341846661.106198 depth/1341846661.106198.png
1341846661.138220 depth/1341846661.138220.png
1341846661.174266 depth/1341846661.174266.png
1341846661.206222 depth/1341846661.206222.png
1341846661.242196 depth/1341846661.242196.png
1341846661.274197 depth/1341846661.274197.png
1341846661.308840 depth/1341846661.308840.png
1341846661.342972 depth/1341846661.342972.png
1341846661.375422 depth/1341846661.375422.png
1341846661.410193 depth/1341846661.410193.png
1341846661.442226 depth/1341846661.442226.png
1341846661.474364 depth/1341846661.474364.png
1341846661.510180 depth/1341846661.510180.png
1341846661.543782 depth/1341846661.543782.png
1341846661.574245 depth/1341846661.574245.png
1341846661.610061 depth/1341846661.610061.png
1341846661.642270 depth/1341846661.642270.png
1341846661.678097 depth/1341846661.678097.png
1341846661.710164 depth/1341846661.710164.png
1341846661.742357 depth/1341846661.742357.png
1341846661.778080 depth/1341846661.778080.png
1341846661.810112 depth/1341846661.810112.png
1341846661.842225 depth/1341846661.842225.png
1341846661.878181 depth/1341846661.878181.png
1341846661.910238 depth/1341846661.910238.png
1341846661.946102 depth/1341846661.946102.png
1341846662.010322 depth/1341846662.010322.png
1341846662.046445 depth/1341846662.046445.png
1341846662.078120 depth/1341846662.078120.png
1341846662.110693 depth/1341846662.110693.png
1341846662.146324 depth/1341846662.146324.png
1341846662.178186 depth/1341846662.178186.png
1341846662.214152 depth/1341846662.214152.png
1341846662.246178 depth/1341846662.246178.png
1341846662.278021 depth/1341846662.278021.png
1341846662.314289 depth/1341846662.314289.png
1341846662.346178 depth/1341846662.346178.png
1341846662.378081 depth/1341846662.378081.png
1341846662.414242 depth/1341846662.414242.png
1341846662.446146 depth/1341846662.446146.png
1341846662.482250 depth/1341846662.482250.png
1341846662.514127 depth/1341846662.514127.png
1341846662.547340 depth/1341846662.547340.png
1341846662.582115 depth/1341846662.582115.png
1341846662.620290 depth/1341846662.620290.png
1341846662.682056 depth/1341846662.682056.png
1341846662.714633 depth/1341846662.714633.png
1341846662.750139 depth/1341846662.750139.png
1341846662.782016 depth/1341846662.782016.png
1341846662.814152 depth/1341846662.814152.png
1341846662.850231 depth/1341846662.850231.png
1341846662.882240 depth/1341846662.882240.png
1341846662.918208 depth/1341846662.918208.png
1341846662.956069 depth/1341846662.956069.png
1341846663.018222 depth/1341846663.018222.png
1341846663.050047 depth/1341846663.050047.png
1341846663.118109 depth/1341846663.118109.png
1341846663.150237 depth/1341846663.150237.png
1341846663.186327 depth/1341846663.186327.png
1341846663.218470 depth/1341846663.218470.png
1341846663.250391 depth/1341846663.250391.png
1341846663.286104 depth/1341846663.286104.png
1341846663.318074 depth/1341846663.318074.png
1341846663.350138 depth/1341846663.350138.png
1341846663.385999 depth/1341846663.385999.png
1341846663.418071 depth/1341846663.418071.png
1341846663.454062 depth/1341846663.454062.png
1341846663.486114 depth/1341846663.486114.png
1341846663.518403 depth/1341846663.518403.png
1341846663.554271 depth/1341846663.554271.png
1341846663.586626 depth/1341846663.586626.png
1341846663.622159 depth/1341846663.622159.png
1341846663.654127 depth/1341846663.654127.png
1341846663.686113 depth/1341846663.686113.png
1341846663.722138 depth/1341846663.722138.png
1341846663.755708 depth/1341846663.755708.png
1341846663.786322 depth/1341846663.786322.png
1341846663.822154 depth/1341846663.822154.png
1341846663.854128 depth/1341846663.854128.png
1341846663.890160 depth/1341846663.890160.png
1341846663.922008 depth/1341846663.922008.png
1341846663.954839 depth/1341846663.954839.png
1341846663.990383 depth/1341846663.990383.png
1341846664.022139 depth/1341846664.022139.png
1341846664.054188 depth/1341846664.054188.png
1341846664.090263 depth/1341846664.090263.png
1341846664.122255 depth/1341846664.122255.png
1341846664.158258 depth/1341846664.158258.png
1341846664.190155 depth/1341846664.190155.png
1341846664.222202 depth/1341846664.222202.png
1341846664.258183 depth/1341846664.258183.png
1341846664.290046 depth/1341846664.290046.png
1341846664.322512 depth/1341846664.322512.png
1341846664.358880 depth/1341846664.358880.png
1341846664.390115 depth/1341846664.390115.png
1341846664.426161 depth/1341846664.426161.png
1341846664.459114 depth/1341846664.459114.png
1341846664.490127 depth/1341846664.490127.png
1341846664.526195 depth/1341846664.526195.png
1341846664.558152 depth/1341846664.558152.png
1341846664.590750 depth/1341846664.590750.png
1341846664.626214 depth/1341846664.626214.png
1341846664.658328 depth/1341846664.658328.png
1341846664.694182 depth/1341846664.694182.png
1341846664.726702 depth/1341846664.726702.png
1341846664.758170 depth/1341846664.758170.png
1341846664.794131 depth/1341846664.794131.png
1341846664.826148 depth/1341846664.826148.png
1341846664.862113 depth/1341846664.862113.png
1341846664.894208 depth/1341846664.894208.png
1341846664.926288 depth/1341846664.926288.png
1341846664.962417 depth/1341846664.962417.png
1341846664.997147 depth/1341846664.997147.png
1341846665.026394 depth/1341846665.026394.png
1341846665.063203 depth/1341846665.063203.png
1341846665.094106 depth/1341846665.094106.png
1341846665.130175 depth/1341846665.130175.png
1341846665.162129 depth/1341846665.162129.png
1341846665.194112 depth/1341846665.194112.png
1341846665.230242 depth/1341846665.230242.png
1341846665.262027 depth/1341846665.262027.png
1341846665.300108 depth/1341846665.300108.png
1341846665.362312 depth/1341846665.362312.png
1341846665.398908 depth/1341846665.398908.png
1341846665.430203 depth/1341846665.430203.png
1341846665.462737 depth/1341846665.462737.png
1341846665.498251 depth/1341846665.498251.png
1341846665.530147 depth/1341846665.530147.png
1341846665.562238 depth/1341846665.562238.png
1341846665.598222 depth/1341846665.598222.png
1341846665.630130 depth/1341846665.630130.png
1341846665.666688 depth/1341846665.666688.png
1341846665.698076 depth/1341846665.698076.png
1341846665.730386 depth/1341846665.730386.png
1341846665.766207 depth/1341846665.766207.png
1341846665.798979 depth/1341846665.798979.png
1341846665.834479 depth/1341846665.834479.png
1341846665.866120 depth/1341846665.866120.png
1341846665.898095 depth/1341846665.898095.png
1341846665.934098 depth/1341846665.934098.png
1341846665.966187 depth/1341846665.966187.png
1341846665.998162 depth/1341846665.998162.png
1341846666.034274 depth/1341846666.034274.png
1341846666.072530 depth/1341846666.072530.png
1341846666.134157 depth/1341846666.134157.png
1341846666.166837 depth/1341846666.166837.png
1341846666.202355 depth/1341846666.202355.png
1341846666.234920 depth/1341846666.234920.png
1341846666.266346 depth/1341846666.266346.png
1341846666.302210 depth/1341846666.302210.png
1341846666.335119 depth/1341846666.335119.png
1341846666.370268 depth/1341846666.370268.png
1341846666.402122 depth/1341846666.402122.png
1341846666.434100 depth/1341846666.434100.png
1341846666.470071 depth/1341846666.470071.png
1341846666.502250 depth/1341846666.502250.png
1341846666.534128 depth/1341846666.534128.png
1341846666.570155 depth/1341846666.570155.png
1341846666.602846 depth/1341846666.602846.png
1341846666.638110 depth/1341846666.638110.png
1341846666.670730 depth/1341846666.670730.png
1341846666.738290 depth/1341846666.738290.png
1341846666.770435 depth/1341846666.770435.png
1341846666.802142 depth/1341846666.802142.png
1341846666.838133 depth/1341846666.838133.png
1341846666.870559 depth/1341846666.870559.png
1341846666.906647 depth/1341846666.906647.png
1341846666.938041 depth/1341846666.938041.png
1341846666.970047 depth/1341846666.970047.png
1341846667.006216 depth/1341846667.006216.png
1341846667.038170 depth/1341846667.038170.png
1341846667.074166 depth/1341846667.074166.png
1341846667.106177 depth/1341846667.106177.png
1341846667.138136 depth/1341846667.138136.png
1341846667.174127 depth/1341846667.174127.png
1341846667.206120 depth/1341846667.206120.png
1341846667.238090 depth/1341846667.238090.png
1341846667.274045 depth/1341846667.274045.png
1341846667.306195 depth/1341846667.306195.png
1341846667.342261 depth/1341846667.342261.png
1341846667.374371 depth/1341846667.374371.png
1341846667.407001 depth/1341846667.407001.png
1341846667.442128 depth/1341846667.442128.png
1341846667.474116 depth/1341846667.474116.png
1341846667.506106 depth/1341846667.506106.png
1341846667.542347 depth/1341846667.542347.png
1341846667.574341 depth/1341846667.574341.png
1341846667.610641 depth/1341846667.610641.png
1341846667.642875 depth/1341846667.642875.png
1341846667.674088 depth/1341846667.674088.png
1341846667.710221 depth/1341846667.710221.png
1341846667.742269 depth/1341846667.742269.png
1341846667.774129 depth/1341846667.774129.png
1341846667.810108 depth/1341846667.810108.png
1341846667.842118 depth/1341846667.842118.png
1341846667.878175 depth/1341846667.878175.png
1341846667.910570 depth/1341846667.910570.png
1341846667.942129 depth/1341846667.942129.png
1341846667.978311 depth/1341846667.978311.png
1341846668.010258 depth/1341846668.010258.png
1341846668.046285 depth/1341846668.046285.png
1341846668.078138 depth/1341846668.078138.png
1341846668.110149 depth/1341846668.110149.png
1341846668.147115 depth/1341846668.147115.png
1341846668.178277 depth/1341846668.178277.png
1341846668.211278 depth/1341846668.211278.png
1341846668.246173 depth/1341846668.246173.png
1341846668.278406 depth/1341846668.278406.png
1341846668.314261 depth/1341846668.314261.png
1341846668.346761 depth/1341846668.346761.png
1341846668.378113 depth/1341846668.378113.png
1341846668.414257 depth/1341846668.414257.png
1341846668.445975 depth/1341846668.445975.png
1341846668.478182 depth/1341846668.478182.png
1341846668.514232 depth/1341846668.514232.png
1341846668.546134 depth/1341846668.546134.png
1341846668.582489 depth/1341846668.582489.png
1341846668.614183 depth/1341846668.614183.png
1341846668.646339 depth/1341846668.646339.png
1341846668.683044 depth/1341846668.683044.png
1341846668.714166 depth/1341846668.714166.png
1341846668.746180 depth/1341846668.746180.png
1341846668.782359 depth/1341846668.782359.png
1341846668.814787 depth/1341846668.814787.png
1341846668.850267 depth/1341846668.850267.png
1341846668.882458 depth/1341846668.882458.png
1341846668.914321 depth/1341846668.914321.png
1341846668.950095 depth/1341846668.950095.png
1341846668.982245 depth/1341846668.982245.png
1341846669.014133 depth/1341846669.014133.png
1341846669.050093 depth/1341846669.050093.png
1341846669.083266 depth/1341846669.083266.png
1341846669.118386 depth/1341846669.118386.png
1341846669.150104 depth/1341846669.150104.png
1341846669.182492 depth/1341846669.182492.png
1341846669.218082 depth/1341846669.218082.png
1341846669.250231 depth/1341846669.250231.png
1341846669.286126 depth/1341846669.286126.png
1341846669.318088 depth/1341846669.318088.png
1341846669.350268 depth/1341846669.350268.png
1341846669.418217 depth/1341846669.418217.png
1341846669.450234 depth/1341846669.450234.png
1341846669.486801 depth/1341846669.486801.png
1341846669.518114 depth/1341846669.518114.png
1341846669.554656 depth/1341846669.554656.png
1341846669.586450 depth/1341846669.586450.png
1341846669.618057 depth/1341846669.618057.png
1341846669.654138 depth/1341846669.654138.png
1341846669.686086 depth/1341846669.686086.png
1341846669.718096 depth/1341846669.718096.png
1341846669.754182 depth/1341846669.754182.png
1341846669.786159 depth/1341846669.786159.png
1341846669.822159 depth/1341846669.822159.png
1341846669.854131 depth/1341846669.854131.png
1341846669.886240 depth/1341846669.886240.png
1341846669.922063 depth/1341846669.922063.png
1341846669.954073 depth/1341846669.954073.png
1341846669.986973 depth/1341846669.986973.png
1341846670.022254 depth/1341846670.022254.png
1341846670.054156 depth/1341846670.054156.png
1341846670.090251 depth/1341846670.090251.png
1341846670.122064 depth/1341846670.122064.png
1341846670.154076 depth/1341846670.154076.png
1341846670.190120 depth/1341846670.190120.png
1341846670.222269 depth/1341846670.222269.png
1341846670.258431 depth/1341846670.258431.png
1341846670.290302 depth/1341846670.290302.png
1341846670.358408 depth/1341846670.358408.png
1341846670.390129 depth/1341846670.390129.png
1341846670.422222 depth/1341846670.422222.png
1341846670.464067 depth/1341846670.464067.png
1341846670.526304 depth/1341846670.526304.png
1341846670.567000 depth/1341846670.567000.png
1341846670.596358 depth/1341846670.596358.png
1341846670.629654 depth/1341846670.629654.png
1341846670.664043 depth/1341846670.664043.png
1341846670.696018 depth/1341846670.696018.png
1341846670.728105 depth/1341846670.728105.png
1341846670.764148 depth/1341846670.764148.png
1341846670.796069 depth/1341846670.796069.png
